link,bin,seg,lane,rows,stopped,mean_speed,nveh
74,1950,500,2,73,0,68.90713,67
74,1950,500,3,75,4,66.888,68
74,1950,500,4,92,5,61.937393,75
74,1950,600,1,69,0,80.70232,68
74,1950,600,2,76,0,71.78724,73
74,1950,600,3,89,4,67.229324,81
74,1950,600,4,84,1,65.22774,71
74,1950,700,1,67,0,80.904625,66
74,1950,700,2,67,0,81.603134,66
74,1950,700,3,63,0,81.970795,63
74,1950,700,4,74,0,71.33527,67
74,1950,800,1,68,0,86.87632,67
74,1950,800,2,61,0,90.97017,61
74,1950,800,3,60,0,89.32484,59
74,1950,800,4,56,0,84.50268,54
74,1950,900,1,57,0,97.25561,57
74,1950,900,2,67,0,91.39165,67
74,1950,900,3,56,0,81.83036,54
74,1950,900,4,64,0,78.3764,59
74,1950,1000,1,63,0,94.74714,63
74,1950,1000,2,59,0,90.22831,59
74,1950,1000,3,66,0,86.45697,66
74,1950,1000,4,67,0,82.87283,64
74,1950,1100,1,72,0,80.17166,67
74,1950,1100,2,77,2,75.59117,69
74,1950,1100,3,71,0,71.061554,66
74,1950,1100,4,68,0,75.95912,64
74,1950,1200,1,82,0,69.84671,69
74,1950,1200,2,89,2,60.06955,68
74,1950,1200,3,78,2,64.18115,63
74,1950,1200,4,79,0,67.63519,68
74,1950,1300,1,109,10,45.813484,72
74,1950,1300,2,101,9,41.42713,63
74,1950,1300,3,101,5,50.70574,65
74,1950,1300,4,117,16,43.091454,67
74,1950,1400,1,126,13,29.568491,58
74,1950,1400,2,134,18,37.570747,72
74,1950,1400,3,115,15,39.58226,66
74,1950,1400,4,132,34,34.61947,63
74,1950,1500,1,163,38,22.722454,55
74,1950,1500,2,159,30,28.268177,72
74,1950,1500,3,154,26,29.525324,68
74,1950,1500,4,167,47,26.932156,68
74,1950,1600,1,141,25,28.52,62
74,1950,1600,2,152,23,25.83283,71
74,1950,1600,3,169,40,23.783018,68
74,1950,1600,4,156,29,28.683975,66
74,1950,1700,1,169,32,24.262426,58
74,1950,1700,2,192,47,20.181562,65
74,1950,1700,3,167,36,25.31964,74
74,1950,1700,4,195,49,20.568,65
74,1950,1800,1,185,38,19.920486,58
74,1950,1800,2,160,30,24.907187,64
74,1950,1800,3,182,36,20.923132,65
74,1950,1800,4,196,53,22.074081,66
74,1950,1900,1,176,33,20.965397,55
74,1950,1900,2,160,25,24.507061,66
74,1950,1900,3,196,57,19.203928,62
74,1950,1900,4,189,49,20.21926,61
74,1950,2000,1,153,27,24.856537,58
74,1950,2000,2,175,22,25.178572,63
74,1950,2000,3,204,66,19.130049,57
74,1950,2000,4,198,47,20.43899,58
74,1950,2100,1,152,37,24.108355,56
74,1950,2100,2,177,51,21.862938,59
74,1950,2100,3,198,67,18.232273,58
74,1950,2100,4,175,46,22.144285,61
74,1950,2200,1,202,48,19.356188,54
74,1950,2200,2,190,38,19.765106,58
74,1950,2200,3,200,62,17.14465,55
74,1950,2200,4,201,53,18.992289,58
74,1950,2300,1,212,76,15.676651,55
74,1950,2300,2,178,34,20.876123,65
74,1950,2300,3,194,56,20.083763,59
74,1950,2300,4,189,42,19.886032,57
74,1950,2400,1,222,75,14.705045,51
74,1950,2400,2,210,51,17.700048,58
74,1950,2400,3,199,49,19.204021,57
74,1950,2400,4,193,41,18.758549,52
74,1950,2500,1,217,69,15.572811,52
74,1950,2500,2,199,53,17.510904,57
74,1950,2500,3,192,55,18.811928,53
74,1950,2500,4,220,65,15.162227,53
74,1950,2600,1,216,80,13.69375,52
74,1950,2600,2,175,41,20.463257,55
74,1950,2600,3,174,44,19.560287,55
74,1950,2600,4,182,43,19.231869,59
74,2100,-100,1,1,0,13.92,1
74,2100,-100,4,1,0,27.05,1
74,2100,0,1,136,0,40.85375,81
74,2100,0,2,135,2,38.87215,77
74,2100,0,3,128,2,40.278046,77
74,2100,0,4,136,0,39.887794,79
74,2100,100,1,89,0,65.667305,77
74,2100,100,2,84,0,69.93678,81
74,2100,100,3,81,0,66.86321,74
74,2100,100,4,87,0,62.178047,77
74,2100,200,1,75,0,68.578804,69
74,2100,200,2,91,0,68.41011,81
74,2100,200,3,88,0,62.66659,75
74,2100,200,4,90,2,55.582443,74
74,2100,300,1,101,3,54.82406,73
74,2100,300,2,94,0,58.35138,75
74,2100,300,3,86,0,67.328026,79
74,2100,300,4,85,1,60.05412,68
74,2100,400,1,105,7,53.750473,76
74,2100,400,2,98,1,59.3199,78
74,2100,400,3,101,4,53.40901,74
74,2100,400,4,83,0,64.17687,70
74,2100,500,1,86,0,63.319767,76
74,2100,500,2,74,0,69.346214,71
74,2100,500,3,83,0,67.34602,77
74,2100,500,4,92,0,62.987064,79
74,2100,600,1,81,0,69.7121,74
74,2100,600,2,83,0,71.40976,76
74,2100,600,3,70,0,70.55829,64
74,2100,600,4,87,0,62.883907,76
74,2100,700,1,100,10,54.0637,68
74,2100,700,2,88,5,55.30648,66
74,2100,700,3,109,17,52.444313,74
74,2100,700,4,87,6,53.713795,63
74,2100,800,1,105,13,43.40943,60
74,2100,800,2,114,22,40.925526,69
74,2100,800,3,109,23,41.28413,61
74,2100,800,4,114,19,40.002193,59
74,2100,900,1,144,28,31.354027,59
74,2100,900,2,133,36,35.40519,63
74,2100,900,3,126,30,34.63484,59
74,2100,900,4,126,23,34.655872,57
74,2100,1000,1,153,30,29.760784,61
74,2100,1000,2,161,31,26.284472,58
74,2100,1000,3,152,31,29.407831,62
74,2100,1000,4,147,33,28.77109,59
74,2100,1100,1,179,44,24.51296,63
74,2100,1100,2,161,29,24.607702,59
74,2100,1100,3,154,42,25.807858,65
74,2100,1100,4,152,38,28.815853,63
74,2100,1200,1,189,50,19.263386,60
74,2100,1200,2,184,42,21.485327,64
74,2100,1200,3,176,43,21.825285,62
74,2100,1200,4,198,69,19.177677,60
74,2100,1300,1,183,40,21.850437,64
74,2100,1300,2,196,63,18.850103,60
74,2100,1300,3,196,49,18.49796,62
74,2100,1300,4,200,65,19.382149,64
74,2100,1400,1,195,42,19.139078,59
74,2100,1400,2,172,53,20.874592,65
74,2100,1400,3,176,53,20.814432,59
74,2100,1400,4,189,64,20.623652,63
74,2100,1500,1,211,67,15.882322,53
74,2100,1500,2,195,55,19.728565,61
74,2100,1500,3,188,58,19.162714,59
74,2100,1500,4,216,69,17.204397,60
74,2100,1600,1,164,17,25.501705,66
74,2100,1600,2,221,72,14.183802,65
74,2100,1600,3,230,96,13.313087,60
74,2100,1600,4,230,75,16.109608,58
74,2100,1700,1,169,30,25.337042,67
74,2100,1700,2,193,62,18.155388,56
74,2100,1700,3,224,94,13.427947,49
74,2100,1700,4,216,66,16.755556,52
74,2100,1800,1,167,31,25.09539,66
74,2100,1800,2,188,52,19.145744,56
74,2100,1800,3,209,77,17.408852,57
74,2100,1800,4,202,64,17.714258,61
74,2100,1900,1,189,43,19.439789,62
74,2100,1900,2,161,31,23.721926,60
74,2100,1900,3,189,44,19.59275,61
74,2100,1900,4,173,38,22.201447,59
74,2100,2000,1,205,54,17.010147,58
74,2100,2000,2,212,71,17.393585,63
74,2100,2000,3,184,54,20.902718,58
74,2100,2000,4,188,49,19.643936,56
74,2100,2100,1,192,47,18.93802,57
74,2100,2100,2,207,64,16.765074,55
74,2100,2100,3,221,63,17.320635,66
74,2100,2100,4,189,35,20.716455,61
74,2100,2200,1,212,69,15.24467,54
74,2100,2200,2,230,90,15.188392,60
74,2100,2200,3,224,80,13.968036,57
74,2100,2200,4,193,55,18.482384,56
74,2100,2300,1,234,86,12.659188,49
74,2100,2300,2,217,64,16.246866,60
74,2100,2300,3,210,56,17.568192,55
74,2100,2300,4,191,49,18.116335,57
74,2100,2400,1,205,59,15.180586,49
74,2100,2400,2,186,46,19.4357,57
74,2100,2400,3,194,67,18.983917,60
74,2100,2400,4,196,45,19.55709,59
74,2100,2500,1,221,81,13.150407,50
74,2100,2500,2,216,74,15.383472,58
74,2100,2500,3,204,60,18.383823,61
74,2100,2500,4,204,62,17.83696,57
74,2100,2600,1,201,66,14.592636,51
74,2100,2600,2,205,64,15.193609,63
74,2100,2600,3,208,68,15.235144,60
74,2100,2600,4,184,53,20.459784,62
74,2250,-100,1,1,0,20.53,1
74,2250,-100,2,1,1,0.98,1
74,2250,-100,4,1,1,0.9,1
74,2250,0,1,139,0,37.138203,78
74,2250,0,2,147,5,35.2866,75
74,2250,0,3,165,16,29.348484,72
74,2250,0,4,146,0,38.597054,79
74,2250,100,1,100,8,51.588398,76
74,2250,100,2,116,6,44.221897,78
74,2250,100,3,107,3,39.525978,70
74,2250,100,4,121,12,40.646362,75
74,2250,200,1,116,18,41.81198,66
74,2250,200,2,118,28,38.718304,66
74,2250,200,3,103,4,46.712425,70
74,2250,200,4,125,29,33.630238,63
74,2250,300,1,142,32,32.08127,62
74,2250,300,2,125,26,35.08728,61
74,2250,300,3,119,10,38.933445,68
74,2250,300,4,146,44,28.474453,54
74,2250,400,1,166,32,26.387049,63
74,2250,400,2,145,27,29.451725,64
74,2250,400,3,145,30,30.212002,65
74,2250,400,4,158,42,25.08962,57
74,2250,500,1,180,43,19.863832,58
74,2250,500,2,157,30,25.64726,64
74,2250,500,3,160,32,26.564564,67
74,2250,500,4,180,53,20.220499,59
74,2250,600,1,192,43,20.627031,61
74,2250,600,2,197,47,19.544569,64
74,2250,600,3,213,53,18.07911,62
74,2250,600,4,186,42,20.489786,55
74,2250,700,1,199,66,18.448593,59
74,2250,700,2,201,59,19.167562,60
74,2250,700,3,183,34,23.256174,66
74,2250,700,4,198,53,18.704494,61
74,2250,800,1,178,42,19.761686,59
74,2250,800,2,195,64,17.71036,62
74,2250,800,3,178,35,22.233147,71
74,2250,800,4,166,38,23.16259,62
74,2250,900,1,204,63,18.857697,58
74,2250,900,2,230,81,14.529347,59
74,2250,900,3,210,42,18.723333,61
74,2250,900,4,171,38,23.495966,61
74,2250,1000,1,198,56,17.383232,56
74,2250,1000,2,193,52,17.193523,53
74,2250,1000,3,204,58,18.338137,62
74,2250,1000,4,201,67,17.882984,59
74,2250,1100,1,188,39,19.979362,61
74,2250,1100,2,214,71,14.151216,57
74,2250,1100,3,211,51,17.458483,61
74,2250,1100,4,210,61,16.928905,59
74,2250,1200,1,186,45,20.004248,56
74,2250,1200,2,200,37,18.3722,61
74,2250,1200,3,224,65,15.5525,60
74,2250,1200,4,228,84,14.987895,59
74,2250,1300,1,182,39,20.401539,59
74,2250,1300,2,201,51,18.497164,62
74,2250,1300,3,186,31,21.932796,67
74,2250,1300,4,203,53,18.828423,62
74,2250,1400,1,208,56,16.970242,54
74,2250,1400,2,199,35,19.404924,60
74,2250,1400,3,169,18,24.95426,69
74,2250,1400,4,177,40,19.653728,59
74,2250,1500,1,182,40,20.627089,57
74,2250,1500,2,209,46,17.276937,64
74,2250,1500,3,171,29,22.771988,67
74,2250,1500,4,199,56,19.41,60
74,2250,1600,1,182,37,22.173132,57
74,2250,1600,2,221,75,16.463032,61
74,2250,1600,3,198,53,20.032322,67
74,2250,1600,4,200,59,17.25535,58
74,2250,1700,1,220,72,15.6795,54
74,2250,1700,2,235,90,14.994128,53
74,2250,1700,3,217,59,16.924654,56
74,2250,1700,4,216,67,15.121852,52
74,2250,1800,1,230,70,13.432522,54
74,2250,1800,2,231,63,15.622337,56
74,2250,1800,3,210,64,15.757334,58
74,2250,1800,4,199,65,16.92598,52
74,2250,1900,1,243,64,14.535062,52
74,2250,1900,2,218,66,15.767661,52
74,2250,1900,3,198,59,16.284697,57
74,2250,1900,4,234,75,14.833761,54
74,2250,2000,1,233,73,13.857124,60
74,2250,2000,2,213,83,14.617887,57
74,2250,2000,3,216,50,15.814028,53
74,2250,2000,4,226,76,14.4500885,52
74,2250,2100,1,235,79,14.413702,54
74,2250,2100,2,216,67,14.702825,55
74,2250,2100,3,208,52,15.867403,57
74,2250,2100,4,229,79,14.463014,54
74,2250,2200,1,257,110,11.926147,54
74,2250,2200,2,226,71,13.488319,52
74,2250,2200,3,187,41,19.513315,60
74,2250,2200,4,211,85,15.336967,56
74,2250,2300,1,262,105,11.599809,49
74,2250,2300,2,252,103,10.811428,49
74,2250,2300,3,216,64,16.236204,54
74,2250,2300,4,212,74,15.789717,49
74,2250,2400,1,253,115,10.971225,46
74,2250,2400,2,269,120,10.372454,47
74,2250,2400,3,274,106,10.479488,52
74,2250,2400,4,257,109,12.511245,49
74,2250,2500,1,253,100,11.672293,47
74,2250,2500,2,258,123,11.97876,53
74,2250,2500,3,248,88,12.815887,48
74,2250,2500,4,234,97,13.373632,48
74,2250,2600,1,229,93,12.171135,49
74,2250,2600,2,239,92,13.212259,57
74,2250,2600,3,234,97,11.701069,49
74,2250,2600,4,221,59,14.780135,56
74,2400,-100,1,1,1,0.0,1
74,2400,-100,4,2,0,18.95,2
74,2400,0,1,218,64,16.61023,56
74,2400,0,2,195,33,23.866667,75
74,2400,0,3,220,55,17.664728,65
74,2400,0,4,226,53,17.382921,60
74,2400,100,1,192,49,18.920834,60
74,2400,100,2,205,55,21.08161,69
74,2400,100,3,214,65,16.838457,65
74,2400,100,4,191,50,19.562408,60
74,2400,200,1,184,44,20.158314,59
74,2400,200,2,170,47,23.500648,62
74,2400,200,3,176,39,21.037443,59
74,2400,200,4,175,38,22.000687,59
74,2400,300,1,210,58,16.260284,55
74,2400,300,2,195,42,20.111282,64
74,2400,300,3,195,51,19.884872,57
74,2400,300,4,212,62,16.393442,56
74,2400,400,1,198,50,19.125303,58
74,2400,400,2,220,58,16.365362,64
74,2400,400,3,236,80,14.315678,59
74,2400,400,4,191,45,19.275497,56
74,2400,500,1,223,64,15.937309,56
74,2400,500,2,215,55,16.592466,56
74,2400,500,3,215,63,15.429582,54
74,2400,500,4,192,39,20.274166,60
74,2400,600,1,242,88,12.92562,50
74,2400,600,2,228,67,14.938157,59
74,2400,600,3,206,42,19.08568,61
74,2400,600,4,210,49,17.497238,59
74,2400,700,1,204,54,16.827206,54
74,2400,700,2,229,76,13.773887,54
74,2400,700,3,214,60,16.93014,59
74,2400,700,4,196,50,18.087551,60
74,2400,800,1,193,49,18.421606,56
74,2400,800,2,193,56,16.91969,54
74,2400,800,3,193,63,17.704092,58
74,2400,800,4,175,32,23.246742,61
74,2400,900,1,176,37,21.01551,58
74,2400,900,2,182,46,20.246155,64
74,2400,900,3,189,48,19.269947,59
74,2400,900,4,200,50,18.9319,59
74,2400,1000,1,177,50,19.763842,59
74,2400,1000,2,200,53,18.4909,62
74,2400,1000,3,200,60,18.4912,58
74,2400,1000,4,218,47,16.89399,60
74,2400,1100,1,188,51,17.425798,53
74,2400,1100,2,190,40,19.518263,61
74,2400,1100,3,190,44,20.937632,62
74,2400,1100,4,209,50,16.89043,58
74,2400,1200,1,182,32,21.27489,59
74,2400,1200,2,217,61,14.500046,52
74,2400,1200,3,208,46,16.99351,58
74,2400,1200,4,181,48,17.90348,52
74,2400,1300,1,236,72,13.540381,55
74,2400,1300,2,234,86,12.935214,53
74,2400,1300,3,229,66,14.920218,56
74,2400,1300,4,215,61,15.992604,55
74,2400,1400,1,212,53,15.920613,54
74,2400,1400,2,238,89,12.597605,51
74,2400,1400,3,235,75,14.078,55
74,2400,1400,4,221,75,15.50095,53
74,2400,1500,1,217,61,14.867512,52
74,2400,1500,2,237,76,12.990802,50
74,2400,1500,3,262,93,12.084847,56
74,2400,1500,4,198,52,17.88394,59
74,2400,1600,1,228,78,13.123772,48
74,2400,1600,2,225,72,14.965956,52
74,2400,1600,3,261,100,11.494904,52
74,2400,1600,4,225,70,16.019644,60
74,2400,1700,1,247,112,11.05409,48
74,2400,1700,2,219,79,14.555708,52
74,2400,1700,3,236,73,13.352585,54
74,2400,1700,4,244,92,13.535082,55
74,2400,1800,1,230,94,12.227522,47
74,2400,1800,2,232,93,13.016982,52
74,2400,1800,3,247,87,12.693886,53
74,2400,1800,4,224,75,14.280179,50
74,2400,1900,1,263,110,10.315894,49
74,2400,1900,2,258,98,12.112519,54
74,2400,1900,3,258,99,11.813024,57
74,2400,1900,4,241,77,13.09751,48
74,2400,2000,1,243,99,12.590741,50
74,2400,2000,2,243,83,14.264032,55
74,2400,2000,3,215,76,15.162418,51
74,2400,2000,4,235,100,12.6767235,46
74,2400,2100,1,229,94,13.576813,52
74,2400,2100,2,246,102,12.660162,58
74,2400,2100,3,215,77,15.101163,58
74,2400,2100,4,236,101,12.083262,50
74,2400,2200,1,251,107,12.946494,51
74,2400,2200,2,264,113,12.03447,48
74,2400,2200,3,255,101,12.574235,52
74,2400,2200,4,233,98,12.623692,50
74,2400,2300,1,226,81,14.224912,55
74,2400,2300,2,240,86,13.368417,57
74,2400,2300,3,244,117,10.812008,49
74,2400,2300,4,225,89,14.702267,52
74,2400,2400,1,253,111,11.687351,49
74,2400,2400,2,214,64,16.161543,56
74,2400,2400,3,232,104,12.089785,52
74,2400,2400,4,206,85,15.0087385,53
74,2400,2500,1,288,131,9.4099655,42
74,2400,2500,2,228,84,13.219781,48
74,2400,2500,3,236,89,13.025509,48
74,2400,2500,4,234,97,14.157393,50
74,2400,2600,1,270,118,8.893852,44
74,2400,2600,2,224,74,14.435625,53
74,2400,2600,3,218,72,14.446009,50
74,2400,2600,4,215,92,14.542373,48
74,2550,0,1,226,66,16.192656,55
74,2550,0,2,258,112,12.16279,57
74,2550,0,3,247,84,15.336883,62
74,2550,0,4,234,75,16.458162,65
74,2550,100,1,186,41,18.698387,58
74,2550,100,2,198,51,18.509192,61
74,2550,100,3,198,47,17.642727,60
74,2550,100,4,210,63,19.017809,64
74,2550,200,1,202,49,17.746683,57
74,2550,200,2,207,61,17.211449,63
74,2550,200,3,218,74,16.615963,62
74,2550,200,4,234,77,16.116367,60
74,2550,300,1,201,40,17.47985,55
74,2550,300,2,184,32,23.168587,66
74,2550,300,3,208,53,18.473076,62
74,2550,300,4,222,68,15.976757,60
74,2550,400,1,200,28,17.6509,58
74,2550,400,2,229,59,16.711615,64
74,2550,400,3,224,63,15.440224,56
74,2550,400,4,220,74,16.832544,55
74,2550,500,1,213,53,17.469625,58
74,2550,500,2,225,58,17.007822,66
74,2550,500,3,214,64,16.464672,56
74,2550,500,4,214,57,15.833785,54
74,2550,600,1,186,34,19.461668,59
74,2550,600,2,198,46,19.095655,64
74,2550,600,3,214,53,18.106308,61
74,2550,600,4,225,84,14.977956,58
74,2550,700,1,225,81,16.2752,57
74,2550,700,2,229,71,15.190567,58
74,2550,700,3,212,62,17.256416,60
74,2550,700,4,244,98,13.513115,55
74,2550,800,1,232,77,14.6238365,51
74,2550,800,2,230,85,13.955479,54
74,2550,800,3,205,46,17.72195,61
74,2550,800,4,209,58,16.013206,53
74,2550,900,1,225,89,13.190044,52
74,2550,900,2,235,85,12.680468,51
74,2550,900,3,214,63,16.88346,55
74,2550,900,4,208,67,15.651346,53
74,2550,1000,1,226,67,13.677788,52
74,2550,1000,2,255,105,11.801686,49
74,2550,1000,3,242,85,12.924917,55
74,2550,1000,4,189,52,18.645979,56
74,2550,1100,1,230,72,13.872391,53
74,2550,1100,2,250,108,11.45524,54
74,2550,1100,3,243,95,11.989547,52
74,2550,1100,4,206,65,15.764952,54
74,2550,1200,1,231,80,12.884934,49
74,2550,1200,2,240,92,13.317374,52
74,2550,1200,3,232,78,13.512457,58
74,2550,1200,4,239,96,12.616861,50
74,2550,1300,1,255,79,12.708236,52
74,2550,1300,2,241,75,12.940497,51
74,2550,1300,3,225,71,14.411645,52
74,2550,1300,4,238,93,12.932479,50
74,2550,1400,1,234,89,11.894145,46
74,2550,1400,2,221,77,15.249502,53
74,2550,1400,3,257,105,11.082256,49
74,2550,1400,4,263,114,10.536427,46
74,2550,1500,1,234,71,14.252351,50
74,2550,1500,2,222,67,15.740585,54
74,2550,1500,3,250,104,12.69192,50
74,2550,1500,4,235,99,12.787404,46
74,2550,1600,1,246,91,12.211667,50
74,2550,1600,2,252,102,11.837341,51
74,2550,1600,3,235,94,13.326043,56
74,2550,1600,4,240,96,12.204833,52
74,2550,1700,1,234,76,13.42312,51
74,2550,1700,2,254,101,11.167913,49
74,2550,1700,3,240,82,13.983292,56
74,2550,1700,4,237,98,11.815697,48
74,2550,1800,1,243,96,11.372593,48
74,2550,1800,2,232,85,13.162672,48
74,2550,1800,3,256,114,12.015079,52
74,2550,1800,4,208,80,15.507692,51
74,2550,1900,1,231,88,12.284372,44
74,2550,1900,2,249,94,12.006064,48
74,2550,1900,3,252,109,12.075992,51
74,2550,1900,4,242,101,13.797314,49
74,2550,2000,1,231,89,12.445152,46
74,2550,2000,2,245,98,12.118122,45
74,2550,2000,3,243,96,14.958066,51
74,2550,2000,4,230,115,13.372348,49
74,2550,2100,1,238,84,12.538236,50
74,2550,2100,2,248,115,11.646492,52
74,2550,2100,3,221,78,16.063438,58
74,2550,2100,4,198,91,15.732526,55
74,2550,2200,1,240,118,12.003917,50
74,2550,2200,2,256,123,10.681484,50
74,2550,2200,3,236,86,14.498856,62
74,2550,2200,4,239,98,13.259037,52
74,2550,2300,1,257,124,10.706809,48
74,2550,2300,2,235,93,13.277659,53
74,2550,2300,3,234,87,14.303462,56
74,2550,2300,4,234,112,13.155428,53
74,2550,2400,1,247,107,10.66502,47
74,2550,2400,2,264,101,12.285076,54
74,2550,2400,3,213,62,16.137653,56
74,2550,2400,4,244,107,12.626557,49
74,2550,2500,1,273,137,9.087913,43
74,2550,2500,2,245,98,13.470408,50
74,2550,2500,3,222,78,14.520766,50
74,2550,2500,4,249,98,12.397711,48
74,2550,2600,1,281,149,7.790783,36
74,2550,2600,2,258,128,10.730542,52
74,2550,2600,3,241,110,10.64137,51
74,2550,2600,4,217,92,12.560139,50
74,2700,-100,1,2,2,0.0,2
74,2700,-100,2,2,1,4.77,2
74,2700,-100,3,1,0,9.68,1
74,2700,-100,4,2,2,0.45,2
74,2700,0,1,233,65,15.178112,57
74,2700,0,2,223,63,14.968565,62
74,2700,0,3,239,91,14.074561,56
74,2700,0,4,252,88,12.478413,57
74,2700,100,1,219,61,14.980594,56
74,2700,100,2,213,59,16.70939,60
74,2700,100,3,231,67,15.491385,56
74,2700,100,4,219,60,15.765525,54
74,2700,200,1,229,69,14.815328,54
74,2700,200,2,223,75,15.02601,54
74,2700,200,3,224,77,14.34375,53
74,2700,200,4,252,102,12.437341,49
74,2700,300,1,245,85,13.173511,51
74,2700,300,2,249,81,13.120804,56
74,2700,300,3,224,62,15.134063,54
74,2700,300,4,244,94,12.843771,50
74,2700,400,1,205,69,15.654049,51
74,2700,400,2,203,52,16.39261,54
74,2700,400,3,212,62,15.245235,56
74,2700,400,4,220,96,13.873046,52
74,2700,500,1,208,72,15.354182,52
74,2700,500,2,244,89,12.879672,51
74,2700,500,3,244,77,13.516926,49
74,2700,500,4,255,119,13.033921,52
74,2700,600,1,247,105,11.1110525,47
74,2700,600,2,258,105,11.9055805,52
74,2700,600,3,243,92,12.429465,53
74,2700,600,4,251,108,11.436772,51
74,2700,700,1,222,72,14.172658,48
74,2700,700,2,256,85,13.16125,54
74,2700,700,3,239,102,13.448577,55
74,2700,700,4,236,95,13.054534,52
74,2700,800,1,235,93,13.638213,51
74,2700,800,2,225,84,15.215288,57
74,2700,800,3,259,103,13.185791,54
74,2700,800,4,245,92,12.304613,48
74,2700,900,1,226,83,13.301018,45
74,2700,900,2,240,96,14.063959,53
74,2700,900,3,255,114,12.264588,53
74,2700,900,4,270,119,9.791667,46
74,2700,1000,1,232,89,13.352112,50
74,2700,1000,2,231,78,15.778831,57
74,2700,1000,3,225,93,14.984178,52
74,2700,1000,4,233,97,12.907468,47
74,2700,1100,1,244,84,12.53082,50
74,2700,1100,2,249,90,13.508072,54
74,2700,1100,3,259,98,13.569846,59
74,2700,1100,4,253,116,11.468063,50
74,2700,1200,1,222,65,14.038379,49
74,2700,1200,2,264,127,10.820682,52
74,2700,1200,3,245,96,12.991061,52
74,2700,1200,4,276,136,9.82808,44
74,2700,1300,1,228,74,13.246183,52
74,2700,1300,2,244,101,12.343484,53
74,2700,1300,3,269,109,11.958661,55
74,2700,1300,4,279,150,9.790395,46
74,2700,1400,1,238,63,13.224244,48
74,2700,1400,2,209,77,15.264833,52
74,2700,1400,3,258,100,12.328372,48
74,2700,1400,4,275,128,10.40149,45
74,2700,1500,1,239,79,12.714016,50
74,2700,1500,2,225,61,14.724756,57
74,2700,1500,3,199,72,16.91799,56
74,2700,1500,4,244,114,10.811681,43
74,2700,1600,1,234,90,12.436923,50
74,2700,1600,2,213,63,17.298075,60
74,2700,1600,3,218,70,16.184679,61
74,2700,1600,4,247,110,10.757328,50
74,2700,1700,1,249,114,11.206466,45
74,2700,1700,2,236,97,13.781441,56
74,2700,1700,3,244,95,12.416353,49
74,2700,1700,4,234,97,12.926794,50
74,2700,1800,1,251,122,11.421115,50
74,2700,1800,2,249,104,12.813495,50
74,2700,1800,3,231,106,13.457748,50
74,2700,1800,4,246,116,11.815285,47
74,2700,1900,1,237,116,11.417383,43
74,2700,1900,2,271,111,10.97321,49
74,2700,1900,3,221,80,14.027421,51
74,2700,1900,4,237,107,12.311266,48
74,2700,2000,1,291,145,8.942715,42
74,2700,2000,2,253,100,11.09743,41
74,2700,2000,3,261,103,11.490575,45
74,2700,2000,4,260,137,9.8689995,42
74,2700,2100,1,263,132,9.553763,44
74,2700,2100,2,277,136,8.428159,43
74,2700,2100,3,271,119,10.383321,49
74,2700,2100,4,253,129,9.8920555,47
74,2700,2200,1,245,93,11.563918,42
74,2700,2200,2,265,126,10.247094,42
74,2700,2200,3,256,109,11.109297,46
74,2700,2200,4,219,74,14.906347,48
74,2700,2300,1,215,77,13.379489,46
74,2700,2300,2,248,114,11.411451,47
74,2700,2300,3,242,90,12.766612,52
74,2700,2300,4,200,59,16.38425,53
74,2700,2400,1,225,84,13.008844,50
74,2700,2400,2,227,93,12.9346695,50
74,2700,2400,3,241,88,13.65249,53
74,2700,2400,4,231,72,14.781559,52
74,2700,2500,1,247,117,11.143603,47
74,2700,2500,2,263,117,12.239012,52
74,2700,2500,3,251,95,13.122789,58
74,2700,2500,4,194,61,15.998763,52
74,2700,2600,1,243,119,9.628683,42
74,2700,2600,2,245,118,10.384939,50
74,2700,2600,3,227,68,14.178194,54
74,2700,2600,4,206,73,14.574029,51
74,2850,-100,2,1,0,6.28,1
74,2850,-100,3,2,2,0.0,1
74,2850,-100,4,1,1,0.0,1
74,2850,0,1,269,117,10.733532,52
74,2850,0,2,284,120,9.913099,50
74,2850,0,3,252,94,14.359642,60
74,2850,0,4,268,113,11.093695,50
74,2850,100,1,246,82,11.955203,47
74,2850,100,2,252,106,11.155159,48
74,2850,100,3,249,109,12.629437,49
74,2850,100,4,269,124,10.803346,51
74,2850,200,1,209,82,14.57866,48
74,2850,200,2,227,88,13.689427,46
74,2850,200,3,225,86,14.4788,51
74,2850,200,4,239,89,12.533137,46
74,2850,300,1,241,101,12.941867,48
74,2850,300,2,223,88,13.359731,48
74,2850,300,3,262,89,12.303283,53
74,2850,300,4,242,97,12.268719,47
74,2850,400,1,252,111,10.673214,47
74,2850,400,2,234,96,11.822179,49
74,2850,400,3,271,109,11.578155,48
74,2850,400,4,281,133,8.891031,44
74,2850,500,1,213,87,14.637324,52
74,2850,500,2,219,66,14.997032,52
74,2850,500,3,250,100,12.69604,50
74,2850,500,4,262,112,11.14042,49
74,2850,600,1,213,77,15.261033,50
74,2850,600,2,199,63,16.753065,56
74,2850,600,3,267,129,9.934307,55
74,2850,600,4,235,88,13.3791065,52
74,2850,700,1,227,79,14.728634,53
74,2850,700,2,257,118,11.117471,49
74,2850,700,3,236,105,12.733603,48
74,2850,700,4,266,134,10.229962,46
74,2850,800,1,224,78,14.64317,52
74,2850,800,2,250,117,11.2098,51
74,2850,800,3,260,104,11.472961,54
74,2850,800,4,276,137,10.294094,45
